,model,lineupNum,team,player_name,concatNameTeam
9368,A_pydfs_0.30_Exp,1172,CHI,Kris Dunn,Kris DunnCHI
9369,A_pydfs_0.30_Exp,1172,DEN,Gary Harris,Gary HarrisDEN
9370,A_pydfs_0.30_Exp,1172,BOS,Jayson Tatum,Jayson TatumBOS
9371,A_pydfs_0.30_Exp,1172,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9372,A_pydfs_0.30_Exp,1172,PHO,Deandre Ayton,Deandre AytonPHO
9373,A_pydfs_0.30_Exp,1172,SAS,DeMar DeRozan,DeMar DeRozanSAS
9374,A_pydfs_0.30_Exp,1172,MIN,Taj Gibson,Taj GibsonMIN
9375,A_pydfs_0.30_Exp,1172,OKC,Steven Adams,Steven AdamsOKC
9376,A_pydfs_0.30_Exp,1173,BOS,Kyrie Irving,Kyrie IrvingBOS
9377,A_pydfs_0.30_Exp,1173,DEN,Gary Harris,Gary HarrisDEN
9378,A_pydfs_0.30_Exp,1173,BOS,Jayson Tatum,Jayson TatumBOS
9379,A_pydfs_0.30_Exp,1173,MIN,Taj Gibson,Taj GibsonMIN
9380,A_pydfs_0.30_Exp,1173,PHO,Deandre Ayton,Deandre AytonPHO
9381,A_pydfs_0.30_Exp,1173,SAS,DeMar DeRozan,DeMar DeRozanSAS
9382,A_pydfs_0.30_Exp,1173,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9383,A_pydfs_0.30_Exp,1173,OKC,Steven Adams,Steven AdamsOKC
9384,A_pydfs_0.30_Exp,1174,OKC,Russell Westbrook,Russell WestbrookOKC
9385,A_pydfs_0.30_Exp,1174,SAS,DeMar DeRozan,DeMar DeRozanSAS
9386,A_pydfs_0.30_Exp,1174,BOS,Jayson Tatum,Jayson TatumBOS
9387,A_pydfs_0.30_Exp,1174,BOS,Al Horford,Al HorfordBOS
9388,A_pydfs_0.30_Exp,1174,OKC,Steven Adams,Steven AdamsOKC
9389,A_pydfs_0.30_Exp,1174,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9390,A_pydfs_0.30_Exp,1174,MIN,Taj Gibson,Taj GibsonMIN
9391,A_pydfs_0.30_Exp,1174,ORL,Terrence Ross,Terrence RossORL
9392,A_pydfs_0.30_Exp,1175,CHI,Kris Dunn,Kris DunnCHI
9393,A_pydfs_0.30_Exp,1175,SAS,DeMar DeRozan,DeMar DeRozanSAS
9394,A_pydfs_0.30_Exp,1175,ORL,Aaron Gordon,Aaron GordonORL
9395,A_pydfs_0.30_Exp,1175,BOS,Jayson Tatum,Jayson TatumBOS
9396,A_pydfs_0.30_Exp,1175,PHO,Deandre Ayton,Deandre AytonPHO
9397,A_pydfs_0.30_Exp,1175,SAC,Iman Shumpert,Iman ShumpertSAC
9398,A_pydfs_0.30_Exp,1175,BOS,Al Horford,Al HorfordBOS
9399,A_pydfs_0.30_Exp,1175,OKC,Steven Adams,Steven AdamsOKC
9400,A_pydfs_0.30_Exp,1176,OKC,Russell Westbrook,Russell WestbrookOKC
9401,A_pydfs_0.30_Exp,1176,ORL,Terrence Ross,Terrence RossORL
9402,A_pydfs_0.30_Exp,1176,ORL,Aaron Gordon,Aaron GordonORL
9403,A_pydfs_0.30_Exp,1176,BOS,Al Horford,Al HorfordBOS
9404,A_pydfs_0.30_Exp,1176,PHO,Deandre Ayton,Deandre AytonPHO
9405,A_pydfs_0.30_Exp,1176,SAC,Iman Shumpert,Iman ShumpertSAC
9406,A_pydfs_0.30_Exp,1176,MIN,Taj Gibson,Taj GibsonMIN
9407,A_pydfs_0.30_Exp,1176,OKC,Steven Adams,Steven AdamsOKC
9408,A_pydfs_0.30_Exp,1177,OKC,Russell Westbrook,Russell WestbrookOKC
9409,A_pydfs_0.30_Exp,1177,DEN,Gary Harris,Gary HarrisDEN
9410,A_pydfs_0.30_Exp,1177,BOS,Jayson Tatum,Jayson TatumBOS
9411,A_pydfs_0.30_Exp,1177,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9412,A_pydfs_0.30_Exp,1177,OKC,Steven Adams,Steven AdamsOKC
9413,A_pydfs_0.30_Exp,1177,ORL,Terrence Ross,Terrence RossORL
9414,A_pydfs_0.30_Exp,1177,BOS,Al Horford,Al HorfordBOS
9415,A_pydfs_0.30_Exp,1177,MIN,Taj Gibson,Taj GibsonMIN
9416,A_pydfs_0.30_Exp,1178,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9417,A_pydfs_0.30_Exp,1178,PHO,Devin Booker,Devin BookerPHO
9418,A_pydfs_0.30_Exp,1178,BOS,Jayson Tatum,Jayson TatumBOS
9419,A_pydfs_0.30_Exp,1178,BOS,Al Horford,Al HorfordBOS
9420,A_pydfs_0.30_Exp,1178,PHO,Deandre Ayton,Deandre AytonPHO
9421,A_pydfs_0.30_Exp,1178,BOS,Kyrie Irving,Kyrie IrvingBOS
9422,A_pydfs_0.30_Exp,1178,MIN,Taj Gibson,Taj GibsonMIN
9423,A_pydfs_0.30_Exp,1178,OKC,Steven Adams,Steven AdamsOKC
9424,A_pydfs_0.30_Exp,1179,OKC,Russell Westbrook,Russell WestbrookOKC
9425,A_pydfs_0.30_Exp,1179,CHI,Kris Dunn,Kris DunnCHI
9426,A_pydfs_0.30_Exp,1179,BOS,Jayson Tatum,Jayson TatumBOS
9427,A_pydfs_0.30_Exp,1179,BOS,Al Horford,Al HorfordBOS
9428,A_pydfs_0.30_Exp,1179,PHO,Deandre Ayton,Deandre AytonPHO
9429,A_pydfs_0.30_Exp,1179,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9430,A_pydfs_0.30_Exp,1179,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9431,A_pydfs_0.30_Exp,1179,OKC,Steven Adams,Steven AdamsOKC
9432,A_pydfs_0.30_Exp,1180,OKC,Russell Westbrook,Russell WestbrookOKC
9433,A_pydfs_0.30_Exp,1180,DEN,Gary Harris,Gary HarrisDEN
9434,A_pydfs_0.30_Exp,1180,ORL,Aaron Gordon,Aaron GordonORL
9435,A_pydfs_0.30_Exp,1180,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9436,A_pydfs_0.30_Exp,1180,PHO,Deandre Ayton,Deandre AytonPHO
9437,A_pydfs_0.30_Exp,1180,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9438,A_pydfs_0.30_Exp,1180,BOS,Jayson Tatum,Jayson TatumBOS
9439,A_pydfs_0.30_Exp,1180,MIN,Taj Gibson,Taj GibsonMIN
9440,A_pydfs_0.30_Exp,1181,OKC,Russell Westbrook,Russell WestbrookOKC
9441,A_pydfs_0.30_Exp,1181,PHO,Kelly Oubre,Kelly OubrePHO
9442,A_pydfs_0.30_Exp,1181,ORL,Aaron Gordon,Aaron GordonORL
9443,A_pydfs_0.30_Exp,1181,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9444,A_pydfs_0.30_Exp,1181,PHO,Deandre Ayton,Deandre AytonPHO
9445,A_pydfs_0.30_Exp,1181,ORL,Terrence Ross,Terrence RossORL
9446,A_pydfs_0.30_Exp,1181,BOS,Al Horford,Al HorfordBOS
9447,A_pydfs_0.30_Exp,1181,MIN,Taj Gibson,Taj GibsonMIN
9448,A_pydfs_0.30_Exp,1182,OKC,Russell Westbrook,Russell WestbrookOKC
9449,A_pydfs_0.30_Exp,1182,CHI,Kris Dunn,Kris DunnCHI
9450,A_pydfs_0.30_Exp,1182,ORL,Aaron Gordon,Aaron GordonORL
9451,A_pydfs_0.30_Exp,1182,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9452,A_pydfs_0.30_Exp,1182,PHO,Deandre Ayton,Deandre AytonPHO
9453,A_pydfs_0.30_Exp,1182,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9454,A_pydfs_0.30_Exp,1182,BOS,Al Horford,Al HorfordBOS
9455,A_pydfs_0.30_Exp,1182,SAC,Iman Shumpert,Iman ShumpertSAC
9456,A_pydfs_0.30_Exp,1183,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9457,A_pydfs_0.30_Exp,1183,PHO,Devin Booker,Devin BookerPHO
9458,A_pydfs_0.30_Exp,1183,ORL,Aaron Gordon,Aaron GordonORL
9459,A_pydfs_0.30_Exp,1183,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9460,A_pydfs_0.30_Exp,1183,PHO,Deandre Ayton,Deandre AytonPHO
9461,A_pydfs_0.30_Exp,1183,BOS,Kyrie Irving,Kyrie IrvingBOS
9462,A_pydfs_0.30_Exp,1183,BOS,Al Horford,Al HorfordBOS
9463,A_pydfs_0.30_Exp,1183,MIN,Taj Gibson,Taj GibsonMIN
9464,A_pydfs_0.30_Exp,1184,OKC,Russell Westbrook,Russell WestbrookOKC
9465,A_pydfs_0.30_Exp,1184,CHI,Kris Dunn,Kris DunnCHI
9466,A_pydfs_0.30_Exp,1184,ORL,Aaron Gordon,Aaron GordonORL
9467,A_pydfs_0.30_Exp,1184,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9468,A_pydfs_0.30_Exp,1184,PHO,Deandre Ayton,Deandre AytonPHO
9469,A_pydfs_0.30_Exp,1184,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9470,A_pydfs_0.30_Exp,1184,BOS,Al Horford,Al HorfordBOS
9471,A_pydfs_0.30_Exp,1184,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9472,A_pydfs_0.30_Exp,1185,OKC,Russell Westbrook,Russell WestbrookOKC
9473,A_pydfs_0.30_Exp,1185,DEN,Gary Harris,Gary HarrisDEN
9474,A_pydfs_0.30_Exp,1185,ORL,Aaron Gordon,Aaron GordonORL
9475,A_pydfs_0.30_Exp,1185,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9476,A_pydfs_0.30_Exp,1185,PHO,Deandre Ayton,Deandre AytonPHO
9477,A_pydfs_0.30_Exp,1185,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9478,A_pydfs_0.30_Exp,1185,BOS,Al Horford,Al HorfordBOS
9479,A_pydfs_0.30_Exp,1185,MIN,Taj Gibson,Taj GibsonMIN
9480,A_pydfs_0.30_Exp,1186,BOS,Kyrie Irving,Kyrie IrvingBOS
9481,A_pydfs_0.30_Exp,1186,DEN,Gary Harris,Gary HarrisDEN
9482,A_pydfs_0.30_Exp,1186,ORL,Aaron Gordon,Aaron GordonORL
9483,A_pydfs_0.30_Exp,1186,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9484,A_pydfs_0.30_Exp,1186,PHO,Deandre Ayton,Deandre AytonPHO
9485,A_pydfs_0.30_Exp,1186,CHI,Kris Dunn,Kris DunnCHI
9486,A_pydfs_0.30_Exp,1186,BOS,Al Horford,Al HorfordBOS
9487,A_pydfs_0.30_Exp,1186,MIN,Taj Gibson,Taj GibsonMIN
9488,A_pydfs_0.30_Exp,1187,OKC,Russell Westbrook,Russell WestbrookOKC
9489,A_pydfs_0.30_Exp,1187,SAC,Iman Shumpert,Iman ShumpertSAC
9490,A_pydfs_0.30_Exp,1187,ORL,Aaron Gordon,Aaron GordonORL
9491,A_pydfs_0.30_Exp,1187,BOS,Al Horford,Al HorfordBOS
9492,A_pydfs_0.30_Exp,1187,PHO,Deandre Ayton,Deandre AytonPHO
9493,A_pydfs_0.30_Exp,1187,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9494,A_pydfs_0.30_Exp,1187,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9495,A_pydfs_0.30_Exp,1187,BOS,Kyrie Irving,Kyrie IrvingBOS
9496,A_pydfs_0.30_Exp,1188,OKC,Russell Westbrook,Russell WestbrookOKC
9497,A_pydfs_0.30_Exp,1188,CHI,Kris Dunn,Kris DunnCHI
9498,A_pydfs_0.30_Exp,1188,ORL,Aaron Gordon,Aaron GordonORL
9499,A_pydfs_0.30_Exp,1188,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9500,A_pydfs_0.30_Exp,1188,PHO,Deandre Ayton,Deandre AytonPHO
9501,A_pydfs_0.30_Exp,1188,ORL,Terrence Ross,Terrence RossORL
9502,A_pydfs_0.30_Exp,1188,MIN,Taj Gibson,Taj GibsonMIN
9503,A_pydfs_0.30_Exp,1188,SAC,Iman Shumpert,Iman ShumpertSAC
9504,A_pydfs_0.30_Exp,1189,OKC,Russell Westbrook,Russell WestbrookOKC
9505,A_pydfs_0.30_Exp,1189,DEN,Gary Harris,Gary HarrisDEN
9506,A_pydfs_0.30_Exp,1189,ORL,Aaron Gordon,Aaron GordonORL
9507,A_pydfs_0.30_Exp,1189,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9508,A_pydfs_0.30_Exp,1189,PHO,Deandre Ayton,Deandre AytonPHO
9509,A_pydfs_0.30_Exp,1189,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9510,A_pydfs_0.30_Exp,1189,BOS,Al Horford,Al HorfordBOS
9511,A_pydfs_0.30_Exp,1189,UTA,Jae Crowder,Jae CrowderUTA
9512,A_pydfs_0.30_Exp,1190,OKC,Russell Westbrook,Russell WestbrookOKC
9513,A_pydfs_0.30_Exp,1190,ORL,Terrence Ross,Terrence RossORL
9514,A_pydfs_0.30_Exp,1190,ORL,Aaron Gordon,Aaron GordonORL
9515,A_pydfs_0.30_Exp,1190,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9516,A_pydfs_0.30_Exp,1190,PHO,Deandre Ayton,Deandre AytonPHO
9517,A_pydfs_0.30_Exp,1190,SAC,Iman Shumpert,Iman ShumpertSAC
9518,A_pydfs_0.30_Exp,1190,BOS,Al Horford,Al HorfordBOS
9519,A_pydfs_0.30_Exp,1190,UTA,Derrick Favors,Derrick FavorsUTA
9520,A_pydfs_0.30_Exp,1191,OKC,Russell Westbrook,Russell WestbrookOKC
9521,A_pydfs_0.30_Exp,1191,SAC,Iman Shumpert,Iman ShumpertSAC
9522,A_pydfs_0.30_Exp,1191,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
9523,A_pydfs_0.30_Exp,1191,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9524,A_pydfs_0.30_Exp,1191,PHO,Deandre Ayton,Deandre AytonPHO
9525,A_pydfs_0.30_Exp,1191,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9526,A_pydfs_0.30_Exp,1191,ORL,Aaron Gordon,Aaron GordonORL
9527,A_pydfs_0.30_Exp,1191,BOS,Kyrie Irving,Kyrie IrvingBOS
9528,A_pydfs_0.30_Exp,1192,OKC,Russell Westbrook,Russell WestbrookOKC
9529,A_pydfs_0.30_Exp,1192,PHO,Devin Booker,Devin BookerPHO
9530,A_pydfs_0.30_Exp,1192,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
9531,A_pydfs_0.30_Exp,1192,ORL,Aaron Gordon,Aaron GordonORL
9532,A_pydfs_0.30_Exp,1192,PHO,Deandre Ayton,Deandre AytonPHO
9533,A_pydfs_0.30_Exp,1192,SAC,Iman Shumpert,Iman ShumpertSAC
9534,A_pydfs_0.30_Exp,1192,BOS,Al Horford,Al HorfordBOS
9535,A_pydfs_0.30_Exp,1192,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9536,A_pydfs_0.30_Exp,1193,OKC,Russell Westbrook,Russell WestbrookOKC
9537,A_pydfs_0.30_Exp,1193,DEN,Gary Harris,Gary HarrisDEN
9538,A_pydfs_0.30_Exp,1193,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
9539,A_pydfs_0.30_Exp,1193,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9540,A_pydfs_0.30_Exp,1193,PHO,Deandre Ayton,Deandre AytonPHO
9541,A_pydfs_0.30_Exp,1193,SAC,Buddy Hield,Buddy HieldSAC
9542,A_pydfs_0.30_Exp,1193,ORL,Aaron Gordon,Aaron GordonORL
9543,A_pydfs_0.30_Exp,1193,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9544,A_pydfs_0.30_Exp,1194,OKC,Russell Westbrook,Russell WestbrookOKC
9545,A_pydfs_0.30_Exp,1194,DEN,Gary Harris,Gary HarrisDEN
9546,A_pydfs_0.30_Exp,1194,ORL,Terrence Ross,Terrence RossORL
9547,A_pydfs_0.30_Exp,1194,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9548,A_pydfs_0.30_Exp,1194,PHO,Deandre Ayton,Deandre AytonPHO
9549,A_pydfs_0.30_Exp,1194,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9550,A_pydfs_0.30_Exp,1194,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9551,A_pydfs_0.30_Exp,1194,BOS,Kyrie Irving,Kyrie IrvingBOS
9552,A_pydfs_0.30_Exp,1195,OKC,Russell Westbrook,Russell WestbrookOKC
9553,A_pydfs_0.30_Exp,1195,CHI,Kris Dunn,Kris DunnCHI
9554,A_pydfs_0.30_Exp,1195,ORL,Aaron Gordon,Aaron GordonORL
9555,A_pydfs_0.30_Exp,1195,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9556,A_pydfs_0.30_Exp,1195,PHO,Deandre Ayton,Deandre AytonPHO
9557,A_pydfs_0.30_Exp,1195,SAC,Iman Shumpert,Iman ShumpertSAC
9558,A_pydfs_0.30_Exp,1195,UTA,Derrick Favors,Derrick FavorsUTA
9559,A_pydfs_0.30_Exp,1195,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9560,A_pydfs_0.30_Exp,1196,OKC,Russell Westbrook,Russell WestbrookOKC
9561,A_pydfs_0.30_Exp,1196,DEN,Gary Harris,Gary HarrisDEN
9562,A_pydfs_0.30_Exp,1196,SAC,Buddy Hield,Buddy HieldSAC
9563,A_pydfs_0.30_Exp,1196,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9564,A_pydfs_0.30_Exp,1196,PHO,Deandre Ayton,Deandre AytonPHO
9565,A_pydfs_0.30_Exp,1196,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9566,A_pydfs_0.30_Exp,1196,ORL,Aaron Gordon,Aaron GordonORL
9567,A_pydfs_0.30_Exp,1196,SAC,Iman Shumpert,Iman ShumpertSAC
9568,A_pydfs_0.30_Exp,1197,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9569,A_pydfs_0.30_Exp,1197,SAC,Buddy Hield,Buddy HieldSAC
9570,A_pydfs_0.30_Exp,1197,ORL,Aaron Gordon,Aaron GordonORL
9571,A_pydfs_0.30_Exp,1197,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9572,A_pydfs_0.30_Exp,1197,PHO,Deandre Ayton,Deandre AytonPHO
9573,A_pydfs_0.30_Exp,1197,BOS,Kyrie Irving,Kyrie IrvingBOS
9574,A_pydfs_0.30_Exp,1197,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9575,A_pydfs_0.30_Exp,1197,PHO,Devin Booker,Devin BookerPHO
9576,A_pydfs_0.30_Exp,1198,OKC,Russell Westbrook,Russell WestbrookOKC
9577,A_pydfs_0.30_Exp,1198,ORL,Terrence Ross,Terrence RossORL
9578,A_pydfs_0.30_Exp,1198,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
9579,A_pydfs_0.30_Exp,1198,ORL,Aaron Gordon,Aaron GordonORL
9580,A_pydfs_0.30_Exp,1198,PHO,Deandre Ayton,Deandre AytonPHO
9581,A_pydfs_0.30_Exp,1198,SAC,Iman Shumpert,Iman ShumpertSAC
9582,A_pydfs_0.30_Exp,1198,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9583,A_pydfs_0.30_Exp,1198,MIN,Karl-Anthony Towns,Karl-Anthony TownsMIN
9584,A_pydfs_0.30_Exp,1199,OKC,Russell Westbrook,Russell WestbrookOKC
9585,A_pydfs_0.30_Exp,1199,DEN,Gary Harris,Gary HarrisDEN
9586,A_pydfs_0.30_Exp,1199,SAC,Buddy Hield,Buddy HieldSAC
9587,A_pydfs_0.30_Exp,1199,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9588,A_pydfs_0.30_Exp,1199,PHO,Deandre Ayton,Deandre AytonPHO
9589,A_pydfs_0.30_Exp,1199,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9590,A_pydfs_0.30_Exp,1199,ORL,Aaron Gordon,Aaron GordonORL
9591,A_pydfs_0.30_Exp,1199,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9592,A_pydfs_0.30_Exp,1200,OKC,Russell Westbrook,Russell WestbrookOKC
9593,A_pydfs_0.30_Exp,1200,PHO,Devin Booker,Devin BookerPHO
9594,A_pydfs_0.30_Exp,1200,ORL,Aaron Gordon,Aaron GordonORL
9595,A_pydfs_0.30_Exp,1200,CHI,Lauri Markkanen,Lauri MarkkanenCHI
9596,A_pydfs_0.30_Exp,1200,PHO,Deandre Ayton,Deandre AytonPHO
9597,A_pydfs_0.30_Exp,1200,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9598,A_pydfs_0.30_Exp,1200,DEN,Juancho Hernangomez,Juancho HernangomezDEN
9599,A_pydfs_0.30_Exp,1200,SAS,Marco Belinelli,Marco BelinelliSAS
9600,A_pydfs_0.20_Exp,1201,NOP,Jrue Holiday,Jrue HolidayNOP
9601,A_pydfs_0.20_Exp,1201,CHI,Zach LaVine,Zach LaVineCHI
9602,A_pydfs_0.20_Exp,1201,DEN,Will Barton,Will BartonDEN
9603,A_pydfs_0.20_Exp,1201,NOP,Anthony Davis,Anthony DavisNOP
9604,A_pydfs_0.20_Exp,1201,SAS,Pau Gasol,Pau GasolSAS
9605,A_pydfs_0.20_Exp,1201,OKC,Dennis Schroder,Dennis SchroderOKC
9606,A_pydfs_0.20_Exp,1201,NOP,Nikola Mirotic,Nikola MiroticNOP
9607,A_pydfs_0.20_Exp,1201,BOS,Al Horford,Al HorfordBOS
9608,A_pydfs_0.20_Exp,1202,NOP,Jrue Holiday,Jrue HolidayNOP
9609,A_pydfs_0.20_Exp,1202,CHI,Zach LaVine,Zach LaVineCHI
9610,A_pydfs_0.20_Exp,1202,DEN,Will Barton,Will BartonDEN
9611,A_pydfs_0.20_Exp,1202,NOP,Anthony Davis,Anthony DavisNOP
9612,A_pydfs_0.20_Exp,1202,NOP,Nikola Mirotic,Nikola MiroticNOP
9613,A_pydfs_0.20_Exp,1202,OKC,Dennis Schroder,Dennis SchroderOKC
9614,A_pydfs_0.20_Exp,1202,CHI,Bobby Portis,Bobby PortisCHI
9615,A_pydfs_0.20_Exp,1202,ORL,Terrence Ross,Terrence RossORL
9616,A_pydfs_0.20_Exp,1203,DEN,Monte Morris,Monte MorrisDEN
9617,A_pydfs_0.20_Exp,1203,NOP,Jrue Holiday,Jrue HolidayNOP
9618,A_pydfs_0.20_Exp,1203,DEN,Will Barton,Will BartonDEN
9619,A_pydfs_0.20_Exp,1203,NOP,Anthony Davis,Anthony DavisNOP
9620,A_pydfs_0.20_Exp,1203,NOP,Nikola Mirotic,Nikola MiroticNOP
9621,A_pydfs_0.20_Exp,1203,CHI,Zach LaVine,Zach LaVineCHI
9622,A_pydfs_0.20_Exp,1203,CHI,Bobby Portis,Bobby PortisCHI
9623,A_pydfs_0.20_Exp,1203,OKC,Dennis Schroder,Dennis SchroderOKC
9624,A_pydfs_0.20_Exp,1204,CHI,Zach LaVine,Zach LaVineCHI
9625,A_pydfs_0.20_Exp,1204,DEN,Will Barton,Will BartonDEN
9626,A_pydfs_0.20_Exp,1204,ORL,Evan Fournier,Evan FournierORL
9627,A_pydfs_0.20_Exp,1204,NOP,Anthony Davis,Anthony DavisNOP
9628,A_pydfs_0.20_Exp,1204,SAS,Pau Gasol,Pau GasolSAS
9629,A_pydfs_0.20_Exp,1204,OKC,Dennis Schroder,Dennis SchroderOKC
9630,A_pydfs_0.20_Exp,1204,NOP,Nikola Mirotic,Nikola MiroticNOP
9631,A_pydfs_0.20_Exp,1204,ORL,Nikola Vucevic,Nikola VucevicORL
9632,A_pydfs_0.20_Exp,1205,NOP,Jrue Holiday,Jrue HolidayNOP
9633,A_pydfs_0.20_Exp,1205,CHI,Zach LaVine,Zach LaVineCHI
9634,A_pydfs_0.20_Exp,1205,DEN,Will Barton,Will BartonDEN
9635,A_pydfs_0.20_Exp,1205,NOP,Anthony Davis,Anthony DavisNOP
9636,A_pydfs_0.20_Exp,1205,NOP,Nikola Mirotic,Nikola MiroticNOP
9637,A_pydfs_0.20_Exp,1205,OKC,Dennis Schroder,Dennis SchroderOKC
9638,A_pydfs_0.20_Exp,1205,CHI,Bobby Portis,Bobby PortisCHI
9639,A_pydfs_0.20_Exp,1205,NOP,E'Twaun Moore,E'Twaun MooreNOP
9640,A_pydfs_0.20_Exp,1206,NOP,Jrue Holiday,Jrue HolidayNOP
9641,A_pydfs_0.20_Exp,1206,CHI,Zach LaVine,Zach LaVineCHI
9642,A_pydfs_0.20_Exp,1206,BOS,Jayson Tatum,Jayson TatumBOS
9643,A_pydfs_0.20_Exp,1206,NOP,Anthony Davis,Anthony DavisNOP
9644,A_pydfs_0.20_Exp,1206,SAS,Pau Gasol,Pau GasolSAS
9645,A_pydfs_0.20_Exp,1206,DEN,Will Barton,Will BartonDEN
9646,A_pydfs_0.20_Exp,1206,NOP,Nikola Mirotic,Nikola MiroticNOP
9647,A_pydfs_0.20_Exp,1206,CHI,Bobby Portis,Bobby PortisCHI
9648,A_pydfs_0.20_Exp,1207,NOP,Jrue Holiday,Jrue HolidayNOP
9649,A_pydfs_0.20_Exp,1207,CHI,Zach LaVine,Zach LaVineCHI
9650,A_pydfs_0.20_Exp,1207,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
9651,A_pydfs_0.20_Exp,1207,NOP,Anthony Davis,Anthony DavisNOP
9652,A_pydfs_0.20_Exp,1207,NOP,Nikola Mirotic,Nikola MiroticNOP
9653,A_pydfs_0.20_Exp,1207,DEN,Will Barton,Will BartonDEN
9654,A_pydfs_0.20_Exp,1207,BOS,Al Horford,Al HorfordBOS
9655,A_pydfs_0.20_Exp,1207,OKC,Dennis Schroder,Dennis SchroderOKC
9656,A_pydfs_0.20_Exp,1208,NOP,Jrue Holiday,Jrue HolidayNOP
9657,A_pydfs_0.20_Exp,1208,CHI,Zach LaVine,Zach LaVineCHI
9658,A_pydfs_0.20_Exp,1208,DEN,Will Barton,Will BartonDEN
9659,A_pydfs_0.20_Exp,1208,NOP,Anthony Davis,Anthony DavisNOP
9660,A_pydfs_0.20_Exp,1208,SAS,Pau Gasol,Pau GasolSAS
9661,A_pydfs_0.20_Exp,1208,OKC,Dennis Schroder,Dennis SchroderOKC
9662,A_pydfs_0.20_Exp,1208,CHI,Bobby Portis,Bobby PortisCHI
9663,A_pydfs_0.20_Exp,1208,PHO,Deandre Ayton,Deandre AytonPHO
9664,A_pydfs_0.20_Exp,1209,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
9665,A_pydfs_0.20_Exp,1209,NOP,Jrue Holiday,Jrue HolidayNOP
9666,A_pydfs_0.20_Exp,1209,DEN,Will Barton,Will BartonDEN
9667,A_pydfs_0.20_Exp,1209,NOP,Anthony Davis,Anthony DavisNOP
9668,A_pydfs_0.20_Exp,1209,NOP,Nikola Mirotic,Nikola MiroticNOP
9669,A_pydfs_0.20_Exp,1209,CHI,Zach LaVine,Zach LaVineCHI
9670,A_pydfs_0.20_Exp,1209,BOS,Al Horford,Al HorfordBOS
9671,A_pydfs_0.20_Exp,1209,OKC,Dennis Schroder,Dennis SchroderOKC
9672,A_pydfs_0.20_Exp,1210,NOP,Jrue Holiday,Jrue HolidayNOP
9673,A_pydfs_0.20_Exp,1210,CHI,Zach LaVine,Zach LaVineCHI
9674,A_pydfs_0.20_Exp,1210,BOS,Marcus Morris,Marcus MorrisBOS
