Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
100,1363285568,drscoopy007,10.82,295.25,PG James Harden C Clint Capela G Donovan Mitchell PF John Collins SF Jeff Green F Reggie Bullock UTIL Kyle Korver SG Cameron Payne,,T.J. Warren,PF,0.73%,30.25
101,1363561330,EmpireMaker2 (1/2),0,295,SG James Harden C Joel Embiid PF Trevor Ariza PG Jordan Clarkson G De'Anthony Melton UTIL Raul Neto SF Kelly Oubre Jr. F Furkan Korkmaz,,Jake Layman,SF,0.73%,4.5
101,1363734244,EmpireMaker2 (2/2),0,295,SG James Harden C Joel Embiid PF Trevor Ariza PG Jordan Clarkson G De'Anthony Melton UTIL Raul Neto SF Kelly Oubre Jr. F Furkan Korkmaz,,Bryn Forbes,SG,0.61%,21.5
103,1363172848,ragingphilip (14/25),10.82,294.75,PG James Harden SF Giannis Antetokounmpo PF Domantas Sabonis SG Jordan Clarkson C Ed Davis UTIL Jakob Poeltl F Richaun Holmes G Bruce Brown Jr.,,Derrick White,SG,0.61%,16.5
103,1363235956,Sqweatybalz,0,294.75,PG James Harden PF Giannis Antetokounmpo C Clint Capela UTIL De'Anthony Melton SF P.J. Tucker SG Kelly Oubre Jr. F Richaun Holmes G Landry Shamet,,Bojan Bogdanovic,G,0.61%,17.75
103,1363648157,mrwonkaman (3/3),0,294.75,UTIL Clint Capela PG D'Angelo Russell SG Donovan Mitchell PF John Collins C Marc Gasol F Derrick Favors G Raul Neto SF Furkan Korkmaz,,Kenneth Faried,PF,0.61%,0
106,1363352679,mbelman967 (2/3),0,294.25,SG James Harden PF Giannis Antetokounmpo G Eric Bledsoe SF Josh Jackson PG De'Anthony Melton F Kelly Oubre Jr. UTIL Ed Davis C Kyle O'Quinn,,Ian Mahinmi,C,0.61%,27
107,1363259415,Kobe4MVP (19/25),0,294,SG Bradley Beal C Clint Capela F John Collins PF Domantas Sabonis UTIL Marc Gasol G Eric Bledsoe PG Cory Joseph SF Kyle Korver,,Danuel House Jr.,SF,0.49%,14.75
108,1363022359,cgiven2 (2/2),10.82,293.75,G James Harden PF Giannis Antetokounmpo F Josh Jackson C Bobby Portis SG Reggie Jackson PG De'Anthony Melton UTIL Raul Neto SF Furkan Korkmaz,,Jarrett Allen,C,0.49%,25.75
109,1363166426,McJester (1/2),0,293.5,PG Damian Lillard SG Donovan Mitchell SF Jimmy Butler G Zach LaVine C Marc Gasol PF Harrison Barnes F Josh Jackson UTIL Ante Zizic,,Jaylen Brown,G,0.49%,40.25
110,1363033255,Gunner_chris,0,293.25,SG James Harden G D'Angelo Russell C John Collins UTIL Lauri Markkanen F Kevin Huerter PG De'Anthony Melton PF Daniel Theis SF Furkan Korkmaz,,Wendell Carter Jr.,F,0.49%,31.5
110,1363508431,ChapMoney31,0,293.25,PG James Harden C John Collins SG CJ McCollum UTIL Tristan Thompson G Malcolm Brogdon SF Josh Jackson F P.J. Tucker PF Jared Dudley,,Dwight Powell,PF,0.37%,9.5
112,1362887109,youdacao (16/25),0,293,UTIL Rudy Gobert F John Collins PF Domantas Sabonis C Marc Gasol SG Khris Middleton G Elfrid Payton SF Joe Ingles PG Shabazz Napier,,Jaron Blossomgame,SF,0.37%,7.25
